datetime,value
2025-06-01 00:00:00,3.52813736
2025-06-01 00:10:00,3.1855399999999996
2025-06-01 00:20:00,2.6248975000000003
2025-06-01 00:30:00,2.7540025
2025-06-01 00:40:00,2.765151434
2025-06-01 00:50:00,2.99700566
2025-06-01 01:00:00,2.83338849
2025-06-01 01:10:00,2.6571289100000004
2025-06-01 01:20:00,2.814068948
2025-06-01 01:30:00,2.7466399999999997
2025-06-01 01:40:00,2.75128455
2025-06-01 01:50:00,2.790635526
2025-06-01 02:00:00,2.89175782
2025-06-01 02:10:00,2.841851166
2025-06-01 02:20:00,2.830113308
2025-06-01 02:30:00,3.0207888339999998
2025-06-01 02:40:00,3.0823069199999997
2025-06-01 02:50:00,2.6297266919999998
2025-06-01 03:00:00,2.87883782
2025-06-01 03:10:00,3.11988436
2025-06-01 03:20:00,3.75583564
2025-06-01 03:30:00,3.80025346
2025-06-01 03:40:00,3.70740654
2025-06-01 03:50:00,4.22712038
2025-06-01 04:00:00,4.40439
2025-06-01 04:10:00,4.56021128
2025-06-01 04:20:00,4.25764654
2025-06-01 04:30:00,5.55251782
2025-06-01 04:40:00,6.5858275
2025-06-01 04:50:00,6.472328720000001
2025-06-01 05:00:00,6.43728436
2025-06-01 05:10:00,6.650285
2025-06-01 05:20:00,7.7091869200000005
2025-06-01 05:30:00,10.65321526
2025-06-01 05:40:00,11.76433564
2025-06-01 05:50:00,12.839862560000002
2025-06-01 06:00:00,14.057043600000002
2025-06-01 06:10:00,16.708852699999998
2025-06-01 06:20:00,18.49907564
2025-06-01 06:30:00,19.50523128
2025-06-01 06:40:00,21.49685346
2025-06-01 06:50:00,25.256785500000003
2025-06-01 07:00:00,29.2720346
2025-06-01 07:10:00,37.05070452
2025-06-01 07:20:00,41.97328
2025-06-01 07:30:00,35.826833199999996
2025-06-01 07:40:00,38.4245702
2025-06-01 07:50:00,47.9332456
2025-06-01 08:00:00,53.016129400000004
2025-06-01 08:10:00,57.072485
2025-06-01 08:20:00,59.0135706
2025-06-01 08:30:00,61.7494566
2025-06-01 08:40:00,61.8847366
2025-06-01 08:50:00,63.146879999999996
2025-06-01 09:00:00,66.353605
2025-06-01 09:10:00,69.6542166
2025-06-01 09:20:00,78.31196560000001
2025-06-01 09:30:00,82.6654888
2025-06-01 09:40:00,87.0176098
2025-06-01 09:50:00,93.7669532
2025-06-01 10:00:00,95.8811668
2025-06-01 10:10:00,98.32141659999999
2025-06-01 10:20:00,99.3258174
2025-06-01 10:30:00,99.94755060000001
2025-06-01 10:40:00,100.67128720000001
2025-06-01 10:50:00,102.55402000000001
2025-06-01 11:00:00,104.64778199999999
2025-06-01 11:10:00,106.08568299999999
2025-06-01 11:20:00,110.117445
2025-06-01 11:30:00,109.1597196
2025-06-01 11:40:00,110.07317880000001
2025-06-01 11:50:00,107.8746204
2025-06-01 12:00:00,109.17204680000002
2025-06-01 12:10:00,109.6008806
2025-06-01 12:20:00,108.2017396
2025-06-01 12:30:00,106.91126340000001
2025-06-01 12:40:00,106.27270000000001
2025-06-01 12:50:00,107.82081240000001
2025-06-01 13:00:00,105.73629960000001
2025-06-01 13:10:00,107.4611196
2025-06-01 13:20:00,106.7756034
2025-06-01 13:30:00,108.4688606
2025-06-01 13:40:00,107.496566
2025-06-01 13:50:00,107.29623
2025-06-01 14:00:00,107.58912260000001
2025-06-01 14:10:00,106.03471739999999
2025-06-01 14:20:00,105.476163
2025-06-01 14:30:00,104.6154668
2025-06-01 14:40:00,103.71734059999999
2025-06-01 14:50:00,102.37428
2025-06-01 15:00:00,100.9373974
2025-06-01 15:10:00,98.9805608
2025-06-01 15:20:00,98.4771596
2025-06-01 15:30:00,98.1484064
2025-06-01 15:40:00,94.40389019999999
2025-06-01 15:50:00,90.99892679999999
2025-06-01 16:00:00,91.006903
2025-06-01 16:10:00,89.2785566
2025-06-01 16:20:00,84.0729366
2025-06-01 16:30:00,83.968277
2025-06-01 16:40:00,85.17742559999999
2025-06-01 16:50:00,87.2728064
2025-06-01 17:00:00,86.280197
2025-06-01 17:10:00,84.1762966
2025-06-01 17:20:00,81.028977
2025-06-01 17:30:00,76.99408000000001
2025-06-01 17:40:00,73.71515120000001
2025-06-01 17:50:00,71.61599700000001
2025-06-01 18:00:00,64.099065
2025-06-01 18:10:00,56.4199566
2025-06-01 18:20:00,58.633942999999995
2025-06-01 18:30:00,41.71064452
2025-06-01 18:40:00,47.8737034
2025-06-01 18:50:00,45.3884825
2025-06-01 19:00:00,47.063216600000004
2025-06-01 19:10:00,45.256155480000004
2025-06-01 19:20:00,44.74244868
2025-06-01 19:30:00,45.6738834
2025-06-01 19:40:00,45.0181098
2025-06-01 19:50:00,44.25659132
2025-06-01 20:00:00,44.013785
2025-06-01 20:10:00,45.1518736
2025-06-01 20:20:00,47.1800932
2025-06-01 20:30:00,45.365756600000005
2025-06-01 20:40:00,46.0299434
2025-06-01 20:50:00,45.1666898
2025-06-01 21:00:00,41.149329800000004
2025-06-01 21:10:00,42.3003498
2025-06-01 21:20:00,40.1025932
2025-06-01 21:30:00,41.04608
2025-06-01 21:40:00,37.9896336
2025-06-01 21:50:00,38.4688668
2025-06-01 22:00:00,39.645833200000006
2025-06-01 22:10:00,37.312105
2025-06-01 22:20:00,35.569683399999995
2025-06-01 22:30:00,31.446032080000002
2025-06-01 22:40:00,29.5123656
2025-06-01 22:50:00,31.9599532
2025-06-01 23:00:00,32.8538234
2025-06-01 23:10:00,33.5118732
2025-06-01 23:20:00,35.8367664
2025-06-01 23:30:00,34.3103634
2025-06-01 23:40:00,27.7539498
2025-06-01 23:50:00,26.060236600000003
2025-06-02 00:00:00,28.0000302
2025-06-02 00:10:00,31.401896600000004
2025-06-02 00:20:00,34.17625
2025-06-02 00:30:00,33.4626917
2025-06-02 00:40:00,32.5424951
2025-06-02 00:50:00,32.9832932
2025-06-02 01:00:00,32.8702736
2025-06-02 01:10:00,32.98248
2025-06-02 01:20:00,33.46945
2025-06-02 01:30:00,33.3378332
2025-06-02 01:40:00,32.993500000000004
2025-06-02 01:50:00,31.9680206
2025-06-02 02:00:00,31.9866634
2025-06-02 02:10:00,31.2636868
2025-06-02 02:20:00,30.64966
2025-06-02 02:30:00,29.3893634
2025-06-02 02:40:00,28.6667098
2025-06-02 02:50:00,26.6773585
2025-06-02 03:00:00,28.2897536
