datetime,value
2025-06-01 00:00:00,2.8398888
2025-06-01 00:10:00,2.5701
2025-06-01 00:20:00,2.4514444
2025-06-01 00:30:00,2.2884445
2025-06-01 00:40:00,2.3451111
2025-06-01 00:50:00,2.449111
2025-06-01 01:00:00,2.232
2025-06-01 01:10:00,2.4114444
2025-06-01 01:20:00,2.5
2025-06-01 01:30:00,2.2615557
2025-06-01 01:40:00,2.4094446
2025-06-01 01:50:00,2.4327
2025-06-01 02:00:00,2.3688889
2025-06-01 02:10:00,2.3793333
2025-06-01 02:20:00,2.4562223
2025-06-01 02:30:00,2.4534445
2025-06-01 02:40:00,2.3778
2025-06-01 02:50:00,2.316111
2025-06-01 03:00:00,2.5076666
2025-06-01 03:10:00,2.5843334
2025-06-01 03:20:00,3.1797779
2025-06-01 03:30:00,3.3291
2025-06-01 03:40:00,3.2042222
2025-06-01 03:50:00,3.4311428
2025-06-01 04:00:00,3.4762857
2025-06-01 04:10:00,3.3091428
2025-06-01 04:20:00,3.4733
2025-06-01 04:30:00,4.189875
2025-06-01 04:40:00,5.4584446
2025-06-01 04:50:00,6.0607777
2025-06-01 05:00:00,6.073889
2025-06-01 05:10:00,6.1913
2025-06-01 05:20:00,7.2563334
2025-06-01 05:30:00,8.095
2025-06-01 05:40:00,9.034445
2025-06-01 05:50:00,10.244333
2025-06-01 06:00:00,10.977445
2025-06-01 06:10:00,13.033889
2025-06-01 06:20:00,14.851222
2025-06-01 06:30:00,15.979222
2025-06-01 06:40:00,17.778555
2025-06-01 06:50:00,20.676777
2025-06-01 07:00:00,25.699999
2025-06-01 07:10:00,30.363111
2025-06-01 07:20:00,35.996445
2025-06-01 07:30:00,37.60511
2025-06-01 07:40:00,33.849335
2025-06-01 07:50:00,38.509224
2025-06-01 08:00:00,43.022778
2025-06-01 08:10:00,45.374443
2025-06-01 08:20:00,48.828777
2025-06-01 08:30:00,52.472332
2025-06-01 08:40:00,54.706665
2025-06-01 08:50:00,57.11722
2025-06-01 09:00:00,58.61878
2025-06-01 09:10:00,59.20911
2025-06-01 09:20:00,63.843113
2025-06-01 09:30:00,68.69478
2025-06-01 09:40:00,75.159004
2025-06-01 09:50:00,80.31686
2025-06-01 10:00:00,83.254875
2025-06-01 10:10:00,85.58929
2025-06-01 10:20:00,86.472855
2025-06-01 10:30:00,85.61343
2025-06-01 10:40:00,85.61814
2025-06-01 10:50:00,87.37263
2025-06-01 11:00:00,88.18986
2025-06-01 11:10:00,91.511284
2025-06-01 11:20:00,94.702286
2025-06-01 11:30:00,93.02289
2025-06-01 11:40:00,93.21933
2025-06-01 11:50:00,93.85111
2025-06-01 12:00:00,93.16333
2025-06-01 12:10:00,92.96322
2025-06-01 12:20:00,93.95033
2025-06-01 12:30:00,92.90911
2025-06-01 12:40:00,91.817
2025-06-01 12:50:00,93.18189
2025-06-01 13:00:00,93.99211
2025-06-01 13:10:00,93.338
2025-06-01 13:20:00,94.31438
2025-06-01 13:30:00,93.551445
2025-06-01 13:40:00,94.21044
2025-06-01 13:50:00,93.947
2025-06-01 14:00:00,93.803604
2025-06-01 14:10:00,92.41489
2025-06-01 14:20:00,91.808556
2025-06-01 14:30:00,91.40011
2025-06-01 14:40:00,89.84155
2025-06-01 14:50:00,90.621445
2025-06-01 15:00:00,89.222336
2025-06-01 15:10:00,88.36933
2025-06-01 15:20:00,86.72745
2025-06-01 15:30:00,85.276
2025-06-01 15:40:00,84.22014
2025-06-01 15:50:00,82.876854
2025-06-01 16:00:00,79.69672
2025-06-01 16:10:00,77.860146
2025-06-01 16:20:00,76.972626
2025-06-01 16:30:00,76.15857
2025-06-01 16:40:00,75.99
2025-06-01 16:50:00,76.985855
2025-06-01 17:00:00,76.52043
2025-06-01 17:10:00,74.24114
2025-06-01 17:20:00,71.059715
2025-06-01 17:30:00,68.427
2025-06-01 17:40:00,67.054
2025-06-01 17:50:00,61.89467
2025-06-01 18:00:00,59.849888
2025-06-01 18:10:00,53.297287
2025-06-01 18:20:00,52.854
2025-06-01 18:30:00,40.09243
2025-06-01 18:40:00,41.13986
2025-06-01 18:50:00,41.220142
2025-06-01 19:00:00,40.65643
2025-06-01 19:10:00,41.176376
2025-06-01 19:20:00,41.773
2025-06-01 19:30:00,41.031857
2025-06-01 19:40:00,41.284573
2025-06-01 19:50:00,41.539856
2025-06-01 20:00:00,41.58489
2025-06-01 20:10:00,40.568874
2025-06-01 20:20:00,43.298332
2025-06-01 20:30:00,42.244
2025-06-01 20:40:00,43.452778
2025-06-01 20:50:00,44.10889
2025-06-01 21:00:00,39.759666
2025-06-01 21:10:00,39.386223
2025-06-01 21:20:00,38.405445
2025-06-01 21:30:00,37.816776
2025-06-01 21:40:00,37.233
2025-06-01 21:50:00,36.97222
2025-06-01 22:00:00,38.63443
2025-06-01 22:10:00,35.781857
2025-06-01 22:20:00,34.150143
2025-06-01 22:30:00,30.000856
2025-06-01 22:40:00,27.063143
2025-06-01 22:50:00,29.560143
2025-06-01 23:00:00,31.599285
2025-06-01 23:10:00,31.83925
2025-06-01 23:20:00,33.836285
2025-06-01 23:30:00,32.39857
2025-06-01 23:40:00,26.477
2025-06-01 23:50:00,24.737125
2025-06-02 00:00:00,25.358856
2025-06-02 00:10:00,28.717142
2025-06-02 00:20:00,31.278221
2025-06-02 00:30:00,31.89789
2025-06-02 00:40:00,31.4627
2025-06-02 00:50:00,31.85089
2025-06-02 01:00:00,31.338501
2025-06-02 01:10:00,30.910444
2025-06-02 01:20:00,30.749332
2025-06-02 01:30:00,31.219625
2025-06-02 01:40:00,30.997715
2025-06-02 01:50:00,30.137285
2025-06-02 02:00:00,29.918142
2025-06-02 02:10:00,28.935429
2025-06-02 02:20:00,28.392857
2025-06-02 02:30:00,27.185286
2025-06-02 02:40:00,25.301285
2025-06-02 02:50:00,24.600428
2025-06-02 03:00:00,25.029999
