datetime,value
2025-06-01 00:00:00,3.2056378199999997
2025-06-01 00:10:00,2.639184512
2025-06-01 00:20:00,2.7456688340000004
2025-06-01 00:30:00,2.410466616
2025-06-01 00:40:00,2.43913564
2025-06-01 00:50:00,2.46696
2025-06-01 01:00:00,2.2526821800000003
2025-06-01 01:10:00,2.56145346
2025-06-01 01:20:00,2.46877564
2025-06-01 01:30:00,2.24048
2025-06-01 01:40:00,2.40198
2025-06-01 01:50:00,2.4773889099999997
2025-06-01 02:00:00,2.544691128
2025-06-01 02:10:00,2.366471204
2025-06-01 02:20:00,2.39562849
2025-06-01 02:30:00,2.5623400000000003
2025-06-01 02:40:00,2.551319886
2025-06-01 02:50:00,2.580417246
2025-06-01 03:00:00,2.5013712800000003
2025-06-01 03:10:00,2.936471204
2025-06-01 03:20:00,3.28054
2025-06-01 03:30:00,3.00537782
2025-06-01 03:40:00,3.2642843600000004
2025-06-01 03:50:00,3.8765909000000005
2025-06-01 04:00:00,3.7918087199999997
2025-06-01 04:10:00,3.72568872
2025-06-01 04:20:00,3.90969346
2025-06-01 04:30:00,4.80615564
2025-06-01 04:40:00,5.94028692
2025-06-01 04:50:00,5.50928218
2025-06-01 05:00:00,5.58363564
2025-06-01 05:10:00,7.639730900000001
2025-06-01 05:20:00,10.00666692
2025-06-01 05:30:00,10.52718256
2025-06-01 05:40:00,10.72854
2025-06-01 05:50:00,10.70671128
2025-06-01 06:00:00,13.053
2025-06-01 06:10:00,15.25657744
2025-06-01 06:20:00,16.0763636
2025-06-01 06:30:00,16.039208340000002
2025-06-01 06:40:00,17.4985782
2025-06-01 06:50:00,20.9127034
2025-06-01 07:00:00,25.5023966
2025-06-01 07:10:00,29.32916
2025-06-01 07:20:00,34.607303
2025-06-01 07:30:00,32.95935548
2025-06-01 07:40:00,33.29853208
2025-06-01 07:50:00,40.259373599999996
2025-06-01 08:00:00,48.0939932
2025-06-01 08:10:00,51.122270199999996
2025-06-01 08:20:00,52.4629596
2025-06-01 08:30:00,53.132686799999995
2025-06-01 08:40:00,55.7937356
2025-06-01 08:50:00,59.440417
2025-06-01 09:00:00,59.02485660000001
2025-06-01 09:10:00,60.8812098
2025-06-01 09:20:00,65.4311094
2025-06-01 09:30:00,71.63307800000001
2025-06-01 09:40:00,77.10149460000001
2025-06-01 09:50:00,80.6061092
2025-06-01 10:00:00,82.90966540000001
2025-06-01 10:10:00,87.1438762
2025-06-01 10:20:00,87.36221280000001
2025-06-01 10:30:00,86.0937272
2025-06-01 10:40:00,88.9587106
2025-06-01 10:50:00,91.5842256
2025-06-01 11:00:00,93.2301272
2025-06-01 11:10:00,100.832924
2025-06-01 11:20:00,104.1955288
2025-06-01 11:30:00,103.26943080000001
2025-06-01 11:40:00,101.6197672
2025-06-01 11:50:00,100.743871
2025-06-01 12:00:00,101.69123
2025-06-01 12:10:00,101.30119800000001
2025-06-01 12:20:00,99.167878
2025-06-01 12:30:00,99.835424
2025-06-01 12:40:00,100.58971640000001
2025-06-01 12:50:00,99.89034160000001
2025-06-01 13:00:00,98.44055800000001
2025-06-01 13:10:00,99.009456
2025-06-01 13:20:00,99.86818
2025-06-01 13:30:00,98.996365
2025-06-01 13:40:00,99.08338880000001
2025-06-01 13:50:00,99.2549132
2025-06-01 14:00:00,97.8817072
2025-06-01 14:10:00,97.8996204
2025-06-01 14:20:00,95.8165668
2025-06-01 14:30:00,96.521995
2025-06-01 14:40:00,94.7647268
2025-06-01 14:50:00,94.5301566
2025-06-01 15:00:00,93.7821532
2025-06-01 15:10:00,91.17335059999999
2025-06-01 15:20:00,90.7354766
2025-06-01 15:30:00,90.159275
2025-06-01 15:40:00,88.4416256
2025-06-01 15:50:00,85.7878994
2025-06-01 16:00:00,82.6894098
2025-06-01 16:10:00,81.977989
2025-06-01 16:20:00,78.216369
2025-06-01 16:30:00,75.79822
2025-06-01 16:40:00,75.8548856
2025-06-01 16:50:00,78.14852
2025-06-01 17:00:00,77.3443982
2025-06-01 17:10:00,74.13914
2025-06-01 17:20:00,73.38778500000001
2025-06-01 17:30:00,66.0685556
2025-06-01 17:40:00,64.91236
2025-06-01 17:50:00,64.205731
2025-06-01 18:00:00,54.299549
2025-06-01 18:10:00,48.9429854
2025-06-01 18:20:00,50.090422000000004
2025-06-01 18:30:00,34.6975454
2025-06-01 18:40:00,40.743790000000004
2025-06-01 18:50:00,41.6623298
2025-06-01 19:00:00,42.2296166
2025-06-01 19:10:00,41.997763400000004
2025-06-01 19:20:00,39.454925
2025-06-01 19:30:00,40.380795
2025-06-01 19:40:00,39.6663
2025-06-01 19:50:00,38.4590951
2025-06-01 20:00:00,39.105180600000004
2025-06-01 20:10:00,39.9587366
2025-06-01 20:20:00,40.4508917
2025-06-01 20:30:00,40.1662945
2025-06-01 20:40:00,40.679125400000004
2025-06-01 20:50:00,40.42212
2025-06-01 21:00:00,37.5183994
2025-06-01 21:10:00,37.8414849
2025-06-01 21:20:00,36.0704132
2025-06-01 21:30:00,35.1846332
2025-06-01 21:40:00,34.0282932
2025-06-01 21:50:00,34.67543472
2025-06-01 22:00:00,35.31074152
2025-06-01 22:10:00,33.20021848
2025-06-01 22:20:00,31.881293199999998
2025-06-01 22:30:00,28.6501
2025-06-01 22:40:00,26.6131366
2025-06-01 22:50:00,28.53833288
2025-06-01 23:00:00,30.376223400000004
2025-06-01 23:10:00,29.0523585
2025-06-01 23:20:00,32.653183399999996
2025-06-01 23:30:00,30.5699702
2025-06-01 23:40:00,25.719300600000004
2025-06-01 23:50:00,24.110905000000002
2025-06-02 00:00:00,25.687943
2025-06-02 00:10:00,29.1743898
2025-06-02 00:20:00,31.46720188
2025-06-02 00:30:00,30.603136600000003
2025-06-02 00:40:00,29.8555664
2025-06-02 00:50:00,30.625777
2025-06-02 01:00:00,29.403912079999998
2025-06-02 01:10:00,29.4687834
2025-06-02 01:20:00,29.181233600000002
2025-06-02 01:30:00,29.5849
2025-06-02 01:40:00,30.546353200000002
2025-06-02 01:50:00,30.406080000000003
2025-06-02 02:00:00,30.087313199999997
2025-06-02 02:10:00,29.13020112
2025-06-02 02:20:00,29.2407606
2025-06-02 02:30:00,27.16069
