datetime,value
2025-06-01 00:00:00,3.4632223
2025-06-01 00:10:00,2.567111
2025-06-01 00:20:00,2.609875
2025-06-01 00:30:00,2.4133334
2025-06-01 00:40:00,2.291889
2025-06-01 00:50:00,2.5422
2025-06-01 01:00:00,2.2737777
2025-06-01 01:10:00,2.4295557
2025-06-01 01:20:00,2.432111
2025-06-01 01:30:00,2.333
2025-06-01 01:40:00,2.2338889
2025-06-01 01:50:00,2.324625
2025-06-01 02:00:00,2.3852222
2025-06-01 02:10:00,2.2284443
2025-06-01 02:20:00,2.4359999
2025-06-01 02:30:00,2.4908571
2025-06-01 02:40:00,2.6607502
2025-06-01 02:50:00,2.6635714
2025-06-01 03:00:00,2.5834286
2025-06-01 03:10:00,2.9468572
2025-06-01 03:20:00,3.285375
2025-06-01 03:30:00,3.0180001
2025-06-01 03:40:00,3.1612856
2025-06-01 03:50:00,3.639
2025-06-01 04:00:00,3.8226666
2025-06-01 04:10:00,3.8898335
2025-06-01 04:20:00,3.967
2025-06-01 04:30:00,4.636286
2025-06-01 04:40:00,5.462286
2025-06-01 04:50:00,5.339333
2025-06-01 05:00:00,6.0502
2025-06-01 05:10:00,6.5878887
2025-06-01 05:20:00,8.435223
2025-06-01 05:30:00,9.057111
2025-06-01 05:40:00,10.297334
2025-06-01 05:50:00,10.197667
2025-06-01 06:00:00,12.023556
2025-06-01 06:10:00,14.7225
2025-06-01 06:20:00,15.896889
2025-06-01 06:30:00,16.118778
2025-06-01 06:40:00,16.699333
2025-06-01 06:50:00,19.636667
2025-06-01 07:00:00,23.919624
2025-06-01 07:10:00,27.663666
2025-06-01 07:20:00,31.109112
2025-06-01 07:30:00,29.529888
2025-06-01 07:40:00,29.646
2025-06-01 07:50:00,37.028
2025-06-01 08:00:00,46.5417
2025-06-01 08:10:00,49.72689
2025-06-01 08:20:00,49.566223
2025-06-01 08:30:00,50.110554
2025-06-01 08:40:00,53.36811
2025-06-01 08:50:00,55.91489
2025-06-01 09:00:00,57.54178
2025-06-01 09:10:00,58.909203
2025-06-01 09:20:00,62.865665
2025-06-01 09:30:00,69.302444
2025-06-01 09:40:00,72.29056
2025-06-01 09:50:00,75.9891
2025-06-01 10:00:00,79.84262
2025-06-01 10:10:00,83.019775
2025-06-01 10:20:00,84.6724
2025-06-01 10:30:00,82.70967
2025-06-01 10:40:00,85.75344
2025-06-01 10:50:00,88.59472
2025-06-01 11:00:00,91.53638
2025-06-01 11:10:00,99.45343
2025-06-01 11:20:00,100.80071
2025-06-01 11:30:00,100.12688
2025-06-01 11:40:00,97.94943
2025-06-01 11:50:00,97.733284
2025-06-01 12:00:00,97.76
2025-06-01 12:10:00,98.88743
2025-06-01 12:20:00,95.824425
2025-06-01 12:30:00,97.90529
2025-06-01 12:40:00,98.3555
2025-06-01 12:50:00,97.85843
2025-06-01 13:00:00,96.614716
2025-06-01 13:10:00,95.76312
2025-06-01 13:20:00,96.550285
2025-06-01 13:30:00,97.878
2025-06-01 13:40:00,97.251625
2025-06-01 13:50:00,95.576775
2025-06-01 14:00:00,95.02014
2025-06-01 14:10:00,95.21411
2025-06-01 14:20:00,93.991104
2025-06-01 14:30:00,94.11545
2025-06-01 14:40:00,93.15344
2025-06-01 14:50:00,91.209625
2025-06-01 15:00:00,91.10811
2025-06-01 15:10:00,89.80711
2025-06-01 15:20:00,89.196556
2025-06-01 15:30:00,88.164
2025-06-01 15:40:00,88.12156
2025-06-01 15:50:00,85.668
2025-06-01 16:00:00,83.699776
2025-06-01 16:10:00,82.1998
2025-06-01 16:20:00,80.08833
2025-06-01 16:30:00,78.036224
2025-06-01 16:40:00,77.3528
2025-06-01 16:50:00,79.53555
2025-06-01 17:00:00,80.459
2025-06-01 17:10:00,77.618225
2025-06-01 17:20:00,76.7352
2025-06-01 17:30:00,70.010445
2025-06-01 17:40:00,68.15256
